PlayerId;PlayerName;Nationality;Age;Height;Weigh;Foot;Value;Wage;Crossing;Finishing;Heading accuracy;Short passing;Volleys;Dribbling;Curve;FK Accuracy;Long passing;Ball control;Acceleration;Sprint speed;Agility;Reactions;Balance;Shot power;Jumping;Stamina;Strength;Long shots;Aggression;Interceptions;Att. Position;Vision;Penalties;Composure;Defensive awareness;Standing tackle;Sliding tackle;GK Diving;GK Handling;GK Kicking;GK Positioning;GK Reflexes;PlayerName_right;Position
1907;Adrián Liso Liso Lahoz;Spain;18;178;72;Right;€825K;€650;64;58;48;55;54;68;57;41;54;62;69;66;57;43;69;65;57;57;59;50;37;23;53;57;62;55;31;29;31;9;6;6;5;5;Adrián Liso Liso Lahoz;Avant-centre
6099;Timothy Michael Ream;United States;35;185;80;Left;€800K;€35K;62;41;74;75;52;68;66;53;71;71;51;52;64;70;63;53;66;67;73;41;67;78;41;71;50;82;79;75;70;15;14;15;8;10;;LCB
4539;Jarne Steuckers;Belgium;21;179;68;Left;€3.6M;€7K;73;69;48;73;64;70;72;62;71;72;74;69;73;64;72;68;61;77;55;73;40;34;68;72;48;70;36;40;39;9;12;15;14;10;;RF
5456;Santiago García González;Spain;21;184;80;Right;€500K;€3K;40;53;45;67;35;56;40;35;62;53;67;66;58;61;57;55;59;57;65;51;63;36;57;59;43;46;35;39;43;13;13;13;6;8;Santiago García González;Défenseur central
2294;Iker Unzueta Arregui;Spain;24;184;80;Right;€900K;€2K;43;71;68;57;53;66;49;47;45;63;61;63;65;57;57;61;70;55;67;66;42;18;59;56;71;53;19;15;18;7;13;13;9;12;Iker Unzueta Arregui;Avant-centre
1916;Hugo Claudio Vallejo Avilés;Spain;23;181;77;Right;€1.6M;€3K;66;71;41;65;61;73;63;70;64;72;64;61;63;60;59;62;55;60;65;62;32;29;64;58;59;61;39;36;35;13;6;10;13;13;;LM
6406;Carlton Morris;England;27;185;85;Right;€2.5M;€34K;48;73;71;60;60;67;44;48;45;69;74;76;66;70;60;75;87;69;82;68;63;39;74;65;68;69;28;25;28;7;14;12;14;12;Carlton Morris;Avant-centre
3244;Giorgio Cittadini;Italy;21;180;75;Right;€1.7M;€7K;29;22;70;55;33;33;37;34;37;42;54;57;48;58;61;44;68;59;69;26;60;66;25;25;30;45;64;71;69;10;14;9;5;14;Giorgio Cittadini;Défenseur central
7293;Edin Džeko;Bosnia and Herzegovina;37;193;80;Right;€12.5M;€43K;65;86;87;79;83;76;65;54;75;83;53;60;62;83;55;86;78;68;86;77;64;50;86;78;67;87;54;28;16;9;11;13;15;15;;ST
1124;Michaël Barreto;France;32;175;67;Right;€950K;€4K;68;60;47;68;52;69;60;66;69;69;78;77;88;60;76;68;65;70;61;64;53;49;59;59;67;59;44;41;37;14;10;15;15;9;Michaël Barreto;Milieu offensif
1276;Eliesse Ben Seghir;France;18;178;72;Right;€5.5M;€14K;59;73;55;67;68;75;65;58;58;75;76;77;81;69;77;74;67;57;56;74;51;23;73;65;64;73;22;28;31;6;10;6;10;7;Eliesse Ben Seghir;Arrière gauche
1270;Mohamed Salisu Abdul Karim;Ghana;24;191;85;Left;€10M;€34K;40;30;72;71;22;47;50;32;58;62;63;72;50;63;49;60;82;67;85;28;79;79;35;24;40;56;77;77;74;7;7;11;10;6;Mohamed Salisu Abdul Karim;Milieu gauche
1157;Bevic Selad Moussiti-Oko;Congo;28;184;88;Right;€875K;€2K;40;66;73;60;60;64;30;46;39;62;58;59;45;63;50;72;74;73;84;64;48;21;67;47;64;65;24;24;20;14;10;11;8;6;Bevic Selad Moussiti-Oko;Avant-centre
6650;Lorenzo Maria Dickmann;Italy;26;177;70;Right;€1.7M;€3K;63;48;53;64;52;65;62;45;58;64;69;70;68;64;81;57;61;81;56;58;64;72;62;60;43;66;70;70;70;7;5;5;13;9;;RM
4155;Thomas Lutte;Belgium;18;180;70;Right;€130K;€600;41;30;44;54;31;51;38;41;55;45;64;55;55;49;68;49;41;46;48;32;52;51;32;44;43;44;43;49;53;7;7;9;12;11;Thomas Lutte;Milieu défensif
752;Clément Akpa;France;21;183;68;Left;€350K;€950;45;40;55;35;40;55;35;35;40;40;69;58;55;58;66;35;62;64;55;35;55;56;55;40;45;55;55;60;60;6;14;6;6;13;Clément Akpa;Arrière gauche
4146;森岡 弘良太;Japan;32;180;70;Right;€1.3M;€9K;72;67;64;71;71;68;68;72;71;72;48;37;61;65;68;70;65;60;69;72;69;75;71;75;71;75;73;67;63;5;8;6;13;6;森岡 弘良太;Arrière gauche
624;Josh Koroma;England;24;178;66;Right;€1.4M;€3K;60;65;43;63;53;67;71;48;51;69;84;81;77;63;73;75;66;72;66;64;42;25;63;61;52;62;46;38;39;8;7;14;10;12;;ST
3092;Andrea Carboni;Italy;22;187;80;Left;€3.3M;€19K;60;30;60;63;35;59;40;39;54;69;63;68;55;65;55;52;71;65;72;33;67;72;29;45;42;60;72;73;74;8;13;12;12;9;Andrea Carboni;Défenseur central
3899;Matthias Köbbing;Germany;26;196;94;Right;€150K;€3K;10;8;11;28;8;12;11;9;27;17;28;38;29;49;22;39;52;25;60;10;34;12;5;44;15;37;11;14;15;61;57;52;51;56;Matthias Köbbing;Gardien de but
2604;Iñigo Córdoba Querejeta;Spain;26;180;76;Left;€2.8M;€12K;64;71;51;68;65;73;72;63;64;74;84;75;81;69;76;68;72;73;67;65;70;52;65;70;69;73;68;68;69;13;8;12;13;8;;LS
4045;Mathias Honsak;Austria;26;188;78;Left;€1.7M;€13K;65;64;49;65;49;71;55;47;57;72;88;84;72;58;68;70;75;67;72;61;64;54;70;64;44;55;38;58;51;5;9;7;11;12;Mathias Honsak;Ailier gauche
4795;Julian Krahl;Germany;23;194;87;Right;€1.7M;€3K;12;8;14;23;7;9;10;9;21;22;27;36;32;53;33;47;58;19;68;13;31;12;8;28;14;22;15;14;13;70;64;63;67;70;;GK
3509;Memeh Caleb Okoli;Italy;21;191;91;Right;€4.9M;€20K;30;20;66;65;35;51;36;35;46;53;55;54;56;69;57;54;77;66;88;24;69;75;25;33;42;57;73;73;70;8;9;10;10;14;;LCB
880;Yannis Clementia;France;25;188;80;Right;€825K;€2K;14;9;12;29;6;11;21;11;31;22;39;37;44;59;38;47;59;29;65;7;25;10;8;32;12;41;10;15;18;66;64;63;65;66;Yannis Clementia;Gardien de but
6647;Davide Adorni;Italy;30;185;78;Right;€1.1M;€2K;45;42;70;65;40;46;38;36;52;53;70;75;66;68;63;59;73;71;66;37;71;68;33;45;47;65;72;73;70;13;15;11;12;7;;RCB
3217;Saba Goglichidze;Georgia;19;182;78;Right;€190K;€850;28;20;54;38;22;39;29;29;32;48;60;58;44;49;54;34;56;60;55;22;52;56;29;30;38;41;52;55;56;13;5;11;10;8;Saba Goglichidze;Défenseur central
4566;Abdelkahar Kadri;Algeria;23;170;69;Right;€3M;€9K;62;67;48;74;62;80;74;68;62;75;74;70;79;64;83;70;63;55;60;65;71;63;65;66;71;72;58;66;63;7;9;8;13;12;;RCM
615;Matthew Pearson;England;29;190;78;Right;€1.2M;€5K;52;49;75;56;35;51;39;30;47;55;44;55;57;65;61;53;77;76;81;38;71;69;47;34;43;59;67;68;66;15;8;12;13;15;;RB
2982;Adi Nalić;Bosnia and Herzegovina;25;190;83;Right;€1.1M;€2K;51;65;46;64;61;71;65;49;49;69;78;79;74;63;51;73;68;81;70;67;59;47;62;64;52;65;41;43;36;14;6;9;14;7;Adi Nalić;Milieu offensif
6531;Baldovino Cimino;Italy;19;180;72;Right;€1M;€500;54;39;54;58;41;60;52;41;53;59;76;76;61;59;68;59;66;57;59;51;61;58;44;50;42;51;59;62;59;12;14;8;12;9;Baldovino Cimino;Arrière droit
4938;Florian Bähr;Germany;20;183;84;Left;€1M;€2K;67;21;42;65;27;64;46;32;55;64;81;75;65;59;78;27;68;70;71;28;58;50;51;62;39;55;55;58;59;9;6;8;14;14;Florian Bähr;Arrière gauche
5727;Victor Jörgen Nilsson Lindelöf;Sweden;28;187;80;Right;€16.5M;€105K;62;42;75;80;38;70;67;53;82;77;54;63;62;78;60;72;76;69;76;52;76;83;51;72;60;83;83;81;78;12;16;8;7;9;;LB
1556;Adilson Angel Abreu de Almeida Gomes;England;22;168;56;Right;€15M;€26K;66;71;62;79;65;77;70;68;76;78;77;76;87;76;89;70;75;78;66;70;68;72;70;76;66;73;71;73;72;14;15;14;6;14;;CAM
603;Jack Taylor;Republic of Ireland;25;185;70;Right;€1.9M;€9K;56;63;67;71;56;68;58;52;69;69;72;73;71;68;71;76;73;84;64;70;74;64;63;67;46;65;64;65;64;15;8;14;10;14;Jack Taylor;Défenseur central
6007;Callum Hudson-Odoi;England;22;182;76;Right;€8.5M;€51K;75;70;53;74;59;80;76;71;69;78;86;73;83;67;78;67;70;65;58;66;51;44;69;72;55;72;47;51;45;14;13;11;15;5;;LM
1020;Steven Fortes;Cabo Verde;31;192;85;Right;€825K;€2K;51;41;72;60;24;38;27;29;59;58;34;34;58;62;44;34;75;62;86;54;75;64;23;51;36;61;69;68;65;11;8;8;15;7;Steven Fortes;Défenseur central
6507;Federico Tavernaro;Italy;18;170;60;Right;€300K;€500;50;52;35;57;48;61;51;47;51;59;69;62;65;45;76;56;32;38;30;50;29;27;47;52;44;44;22;30;21;9;6;9;14;11;Federico Tavernaro;Milieu défensif
5206;Borja García Freire;Spain;32;175;72;Right;€3.3M;€22K;70;71;53;78;59;76;68;54;75;76;73;71;76;72;72;67;69;64;70;75;52;66;73;75;62;69;45;73;59;9;13;13;12;16;Borja García Freire;Milieu offensif
2071;Pol Moreno Sánchez;Spain;29;188;80;Right;€800K;€3K;41;24;71;64;25;28;28;29;58;49;59;55;38;64;56;42;80;64;78;24;53;61;27;39;34;58;70;68;60;10;14;11;14;13;Pol Moreno Sánchez;Arrière droit
6790;Felipe Rodrigues da Silva;Brazil;22;192;89;Left;€15.5M;€11K;56;32;76;65;39;61;52;27;62;65;66;69;41;75;43;55;80;68;88;28;83;75;29;49;44;75;76;77;74;12;12;12;6;6;;LB
1940;Carlos Roberto Izquierdoz;Argentina;34;185;88;Right;€1.4M;€9K;44;45;79;66;50;48;32;41;64;62;47;49;36;67;49;72;81;78;85;52;84;75;32;36;68;68;75;68;69;8;11;7;8;8;;RCB
5998;Kaden Rodney;England;18;186;67;Right;€350K;€2K;51;32;48;54;39;54;55;39;55;53;59;61;58;56;57;56;55;50;61;39;53;55;50;49;40;53;57;61;60;5;11;9;6;11;Kaden Rodney;Milieu offensif
1544;Nathaniel Adjei;Ghana;20;186;77;Right;€1.1M;€1K;31;22;60;58;22;56;21;25;54;55;76;80;57;58;58;32;81;64;76;21;64;61;30;28;33;58;64;61;59;13;7;9;10;13;Nathaniel Adjei;Défenseur central
3232;Morten Thorsby;Norway;27;189;79;Right;€3.5M;€26K;68;62;85;74;55;71;56;48;73;75;66;60;65;76;66;69;86;84;75;60;83;74;73;70;49;74;73;76;66;13;14;10;7;13;Morten Thorsby;Milieu central
7564;Fidan Aliti;Kosovo;29;183;77;Left;€850K;€5K;58;47;66;63;37;57;36;34;59;62;62;63;63;63;67;47;77;86;80;46;74;64;52;53;44;60;59;69;67;7;10;10;15;10;;LCB
3515;Arijon Ibrahimović;Germany;17;176;69;Right;€1M;€2K;55;60;57;59;65;68;64;55;46;68;68;63;72;52;76;65;56;47;48;61;48;24;61;59;60;57;19;23;28;12;12;10;10;8;;LF
3220;Koni De Winter;Belgium;21;191;75;Right;€3.2M;€24K;58;29;71;65;41;64;51;34;63;66;63;70;62;65;54;52;78;68;72;44;54;67;45;39;49;59;70;74;72;12;8;11;10;8;;RCB
4554;Siemen Buvé;Belgium;18;195;78;Right;€240K;€500;12;5;16;24;4;8;12;9;28;14;16;20;13;32;19;36;34;14;42;6;18;6;2;18;11;19;4;11;12;61;54;48;56;53;Siemen Buvé;Gardien de but
7275;Emre Bilgin;Türkiye;19;188;85;Left;€900K;€2K;12;8;10;22;6;9;10;13;21;17;34;32;31;44;38;44;53;24;56;9;27;8;6;38;14;28;6;10;12;67;62;58;63;67;Emre Bilgin;Gardien de but
2702;Pim Saathof;Netherlands;19;178;68;Right;€400K;€800;44;46;59;60;39;60;40;47;55;59;64;53;67;60;68;58;54;50;45;42;65;55;33;46;50;43;58;60;57;10;9;15;9;9;Pim Saathof;Arrière droit
7177;Kialonda Gaspar;Angola;25;193;88;Right;€2.1M;€6K;32;25;70;53;30;54;29;29;44;58;63;64;41;67;39;48;81;69;88;20;75;65;27;30;47;62;72;74;72;8;8;13;8;11;;LCB
5861;Kalvin Phillips;England;27;178;72;Right;€14.5M;€95K;70;62;63;79;55;71;62;71;78;78;69;64;72;76;73;75;74;73;75;68;82;75;66;72;58;76;77;78;77;8;8;8;12;14;Kalvin Phillips;Milieu défensif
6233;Idrissa Touré;Germany;25;188;76;Right;€1.5M;€2K;50;59;70;70;43;66;58;57;62;74;70;65;71;65;64;43;77;77;75;47;69;64;67;67;45;65;58;62;55;12;13;12;15;11;Idrissa Touré;Milieu central
7546;Rúben Barcelos De Sousa Lameiras;Portugal;28;176;67;Left;€2.4M;€7K;68;66;40;69;59;75;75;74;64;75;78;74;84;73;80;72;59;69;57;73;66;48;68;70;70;74;29;48;49;10;14;13;8;15;Rúben Barcelos De Sousa Lameiras;Milieu défensif
1660;Elbasan Rashani;Kosovo;30;181;71;Left;€1.8M;€14K;66;67;53;69;58;70;61;64;55;73;78;82;78;71;62;63;69;75;63;66;61;43;71;68;57;70;42;32;28;15;6;12;12;10;Elbasan Rashani;Ailier gauche
4804;Ragnar Ache;Germany;24;183;81;Right;€2.7M;€10K;41;68;78;60;56;68;47;34;45;67;81;90;67;65;69;73;94;66;81;59;68;17;69;54;60;69;31;19;22;6;12;8;12;10;;RS
987;Nicolas De Préville;France;32;182;77;Right;€1.3M;€5K;67;70;65;70;73;68;72;73;67;71;72;77;78;69;74;74;73;72;64;71;68;48;71;70;74;72;36;28;37;8;10;14;11;9;Nicolas De Préville;Avant-centre
5858;Michail Antonio;Jamaica;33;180;82;Right;€9M;€71K;74;75;84;74;70;78;66;60;72;76;74;82;65;81;74;78;93;70;86;68;84;45;78;73;75;72;48;56;53;12;13;8;14;10;Michail Antonio;Avant-centre
4563;藤井 陽也;Japan;22;187;82;Right;€1.8M;€4K;45;31;62;65;33;55;46;32;54;64;61;68;55;63;45;60;75;56;80;48;68;64;48;42;30;46;64;66;62;8;5;9;9;14;;LCB
3637;Arne Engels;Belgium;19;185;78;Right;€5M;€11K;70;62;57;77;55;75;73;68;70;74;70;66;76;71;75;74;68;79;65;61;76;65;63;73;60;66;62;64;60;11;12;8;12;13;Arne Engels;Milieu central
1934;Ayman Arguigue Safsafi;Morocco;18;182;71;Right;€575K;€750;35;62;67;52;49;59;34;29;45;58;64;62;66;55;64;60;66;61;58;50;56;24;60;56;69;59;30;29;23;14;8;6;7;7;Ayman Arguigue Safsafi;Milieu central
4917;Oumar Diakhité;Senegal;29;190;84;Right;€725K;€4K;31;34;67;51;37;45;41;38;54;52;57;80;47;54;54;56;77;63;83;37;75;62;33;46;49;60;62;66;63;13;10;6;13;12;;LCB
7165;Caio Gobbo Secco;Brazil;32;195;92;Right;€425K;€3K;15;15;12;37;18;14;12;15;36;20;41;39;51;66;28;44;59;25;61;13;30;26;15;50;17;36;13;17;17;61;64;59;70;65;Caio Gobbo Secco;Gardien de but
6799;Florentino Ibrain Morris Luís;Portugal;23;184;74;Right;€24.5M;€13K;41;35;67;79;36;72;44;44;76;74;55;60;71;76;65;65;73;81;77;58;78;83;67;69;38;76;79;82;78;6;14;14;10;14;Florentino Ibrain Morris Luís;Milieu défensif
609;Omatsone Folarin Aluko;Nigeria;34;173;62;Left;€275K;€5K;62;56;48;63;64;68;69;66;57;66;70;70;86;62;81;67;51;49;49;62;50;31;63;62;52;63;43;41;35;14;8;7;15;6;Omatsone Folarin Aluko;Ailier droit
3116;Samuel Iling-Junior;England;19;182;75;Left;€7M;€36K;74;58;50;74;61;80;75;63;64;78;84;83;83;62;76;67;65;73;51;64;46;32;60;60;59;64;30;41;39;7;14;8;9;7;Samuel Iling-Junior;Ailier gauche
5048;Nick Bätzner;Germany;23;175;66;Right;€1.8M;€7K;66;60;37;74;59;73;72;56;73;74;75;66;79;58;80;57;55;69;56;62;53;58;53;69;54;60;58;59;52;9;8;12;7;7;;RF
371;Japhet Tanganga;England;24;180;73;Right;€3.3M;€37K;65;28;70;70;36;72;54;37;56;68;66;76;68;72;66;52;80;58;81;19;85;72;47;59;45;71;74;74;73;11;9;12;7;14;Japhet Tanganga;Défenseur central
2196;Jhafets Christ Dick Reyes;Spain;16;185;72;Right;€450K;€500;11;9;12;24;8;6;11;11;24;13;29;31;22;47;43;44;47;25;51;8;22;12;8;34;10;21;6;10;11;62;57;59;52;60;Jhafets Christ Dick Reyes;Défenseur central
3613;Jessic Gaïtan Ngankam;Germany;22;184;84;Right;€3.8M;€21K;69;71;62;65;53;75;48;43;50;70;78;91;70;67;75;75;82;67;78;68;67;15;69;60;59;70;17;36;19;12;8;6;13;11;Jessic Gaïtan Ngankam;Avant-centre
3774;Raul Paula;Germany;19;177;79;Right;€775K;€2K;53;50;40;67;51;63;58;58;66;64;54;63;54;54;65;61;47;47;59;60;42;28;55;61;51;65;38;47;45;10;6;12;10;11;Raul Paula;Deuxième attaquant
3354;Alessandro Zanoli;Italy;22;188;76;Right;€4M;€22K;69;38;60;67;37;70;60;38;56;71;74;72;69;70;53;45;76;68;74;33;63;69;62;55;47;63;67;70;67;14;7;13;10;11;Alessandro Zanoli;Arrière droit
6912;Tom Lacoux;France;21;182;76;Right;€3M;€4K;54;41;62;68;38;75;54;44;62;71;71;67;76;70;79;58;72;79;64;45;73;69;62;69;55;65;68;72;68;14;7;6;9;6;Tom Lacoux;Milieu défensif
2559;Zidane Iqbal;Iraq;20;181;65;Right;€1.3M;€3K;56;58;45;65;49;68;62;44;63;67;68;68;82;65;81;61;53;60;53;59;56;52;63;66;49;70;50;56;49;6;10;9;8;5;Zidane Iqbal;Défenseur central
5873;George Earthy;England;18;178;70;Right;€575K;€3K;51;48;42;62;50;60;55;46;58;62;66;67;73;48;78;55;39;55;44;46;40;31;55;60;54;63;40;40;38;14;15;9;9;6;George Earthy;Arrière gauche
1252;Thibault Delphis;France;20;183;72;Right;€525K;€700;57;38;60;59;29;47;42;38;50;60;67;66;48;49;53;48;68;58;63;35;51;49;38;40;47;46;47;62;66;9;13;9;7;5;Thibault Delphis;Défenseur central
6266;Mauro Vigorito;Italy;33;187;79;Right;€130K;€700;13;18;9;34;16;13;13;12;26;29;38;40;52;61;30;45;53;32;55;13;32;26;13;24;13;51;21;13;12;60;61;60;62;63;Mauro Vigorito;Gardien de but
2833;Robin Maulun;France;26;176;67;Right;€1M;€3K;64;61;48;71;48;59;75;64;69;71;64;39;69;64;73;63;46;72;43;57;62;54;59;71;65;62;63;54;52;10;7;7;16;15;Robin Maulun;Milieu offensif
862;Mamadou Diop;Senegal;23;204;95;Right;€250K;€750;10;8;11;27;9;19;13;15;17;23;34;18;25;42;29;44;57;27;70;6;28;6;4;33;15;29;7;12;10;61;54;59;53;66;Mamadou Diop;Gardien de but
3503;Noel Aseko Nkili;Germany;17;175;72;Right;€775K;€500;49;36;60;63;37;59;48;43;61;61;61;58;63;56;69;55;52;61;43;39;60;62;48;47;44;49;61;63;64;8;14;15;6;7;Noel Aseko Nkili;Ailier droit
7287;Jayden Oosterwolde;Netherlands;22;192;74;Left;€4M;€16K;68;31;62;65;36;69;59;38;58;66;84;90;75;63;65;63;76;76;78;41;70;65;58;51;41;60;67;67;66;6;13;14;15;9;;LCB
2717;Oscar Uddenäs;Sweden;20;186;75;Left;€2.1M;€2K;58;62;35;60;42;67;48;36;58;65;81;80;76;56;70;64;63;71;69;60;34;20;63;60;45;50;16;36;24;6;12;6;11;9;Oscar Uddenäs;Ailier droit
3259;Niclas Füllkrug;Germany;30;188;83;Right;€25.5M;€60K;65;84;86;77;79;74;72;68;59;79;62;62;64;83;62;86;88;66;86;78;78;24;84;76;88;80;41;46;30;15;9;10;13;9;;ST
767;Marvin De Lima;France;19;164;54;Left;€1.1M;€1K;60;57;30;68;46;67;59;41;59;68;69;70;60;59;93;59;37;51;38;36;29;17;62;65;51;62;24;24;29;11;10;13;11;6;Marvin De Lima;Ailier gauche
3378;Eldor Shomurodov;Uzbekistan;28;190;76;Right;€1.9M;€37K;59;71;71;68;73;74;66;53;58;73;80;74;74;64;70;73;84;67;71;66;59;39;72;67;65;65;37;34;31;8;11;5;7;5;Eldor Shomurodov;Avant-centre
1282;Facundo Axel Medina;Argentina;24;184;77;Left;€27M;€34K;62;39;74;79;29;70;52;32;76;75;69;74;62;81;67;27;83;69;81;32;84;80;63;68;44;79;79;81;81;13;5;12;13;13;;LCB
898;Vincent Marchetti;France;25;181;71;Left;€2.2M;€5K;62;48;62;76;59;69;61;58;71;70;66;65;78;70;68;63;71;77;70;60;68;67;62;67;57;68;68;70;69;12;10;10;15;9;Vincent Marchetti;Arrière droit
234;Lewis Baker;England;28;182;72;Right;€1.9M;€19K;70;67;58;72;71;69;74;76;72;75;67;66;72;70;73;77;68;76;69;74;72;67;65;70;75;71;69;67;64;8;15;12;8;6;Lewis Baker;Milieu central
5215;Ricard Artero Ruiz;Spain;20;181;75;Right;€1.4M;€4K;55;62;51;66;50;65;56;50;63;66;72;65;74;58;63;63;63;63;57;57;52;54;59;62;55;57;58;59;58;8;8;14;12;14;Ricard Artero Ruiz;Avant-centre
7585;Mert Yusuf Torlak;Türkiye;20;173;67;Right;€350K;€2K;53;45;34;56;44;62;60;45;52;61;64;55;71;56;80;57;35;34;42;50;40;27;45;56;51;54;36;29;36;7;12;7;13;12;Mert Yusuf Torlak;Milieu offensif
4560;Nayel Mehssatou Sepúlveda;Chile;20;173;60;Right;€1.8M;€3K;62;38;46;65;46;63;52;51;67;67;80;68;88;62;88;52;52;66;41;57;66;63;48;55;57;60;62;62;62;10;10;11;14;12;;RWB
2952;Manuel Lazzari;Italy;29;174;67;Right;€15.5M;€51K;83;67;44;78;59;82;68;58;75;81;93;92;89;78;89;53;66;86;56;57;66;73;74;74;55;76;72;75;69;14;6;11;5;11;Manuel Lazzari;Milieu droit
7028;Harouna Sy;France;27;170;75;Left;€825K;€2K;59;32;46;60;27;59;34;32;43;60;73;77;76;59;82;50;67;83;71;40;59;63;58;47;36;62;60;61;63;5;5;5;11;7;Harouna Sy;Arrière gauche
2053;Ethyan Jesús González Morales;Spain;21;185;75;Right;€900K;€2K;52;65;66;63;48;56;52;47;56;64;57;68;63;57;58;63;68;51;67;58;51;26;62;59;66;61;25;28;29;15;11;8;6;8;Ethyan Jesús González Morales;Milieu défensif
6522;Mirko Antonucci;Italy;24;178;72;Right;€2.4M;€2K;67;66;61;64;68;69;73;65;59;71;79;73;81;64;74;72;74;67;60;67;49;35;68;67;65;67;44;38;33;7;9;13;6;9;Mirko Antonucci;Milieu offensif
4557;Matt Lendfers;Belgium;17;190;76;Right;€350K;€500;13;7;13;26;7;14;12;12;22;18;48;46;42;44;36;40;60;27;65;5;16;14;7;29;16;29;9;12;11;64;49;53;50;60;Matt Lendfers;Gardien de but
6263;Moutir Chajia;Belgium;25;181;72;Right;€1.1M;€1K;61;55;49;70;72;72;69;63;66;70;70;75;71;63;76;69;46;34;38;71;35;31;58;69;67;73;35;33;29;14;7;15;6;15;Moutir Chajia;Ailier gauche
2458;Ricky van Wolfswinkel;Netherlands;34;185;72;Right;€1.1M;€10K;66;74;69;72;69;69;69;59;64;71;60;64;62;75;65;73;75;68;76;67;61;48;76;70;75;73;45;38;26;8;12;13;11;10;;ST
3128;Carlos Jonas Alcaraz;Argentina;20;176;70;Right;€5M;€25K;59;72;65;73;55;82;70;72;68;75;87;77;84;71;81;75;78;73;61;69;78;52;72;64;66;69;45;49;45;12;9;14;6;7;Carlos Jonas Alcaraz;Milieu central
1770;Unai Vencedor Paris;Spain;22;176;71;Right;€6M;€19K;65;65;54;74;56;71;78;81;75;76;70;55;73;71;82;74;70;76;74;77;68;75;70;73;49;76;76;78;72;15;6;10;6;13;;RDM
5602;Jon Guridi Aldalur;Spain;28;179;70;Left;€4.2M;€22K;56;72;43;78;44;78;52;50;76;76;66;61;72;70;77;55;55;62;57;70;48;71;69;73;51;69;53;73;58;12;8;9;11;13;;CAM
7707;Florian Loshaj;Kosovo;26;174;71;Left;€675K;€4K;64;52;50;65;30;67;66;64;65;66;66;59;72;62;80;64;62;76;64;64;66;59;55;66;44;61;56;59;55;16;13;9;7;13;;LCM
4021;Christoph Klarer;Austria;23;191;82;Right;€3.4M;€14K;32;34;68;70;35;48;29;33;60;65;59;66;49;69;40;44;75;62;78;29;71;71;32;35;47;59;75;75;70;8;8;14;6;10;;LCB
5614;Carlos Vicente Robles;Spain;24;179;69;Right;€2.5M;€11K;70;69;54;67;54;69;64;52;64;70;80;80;57;64;75;69;67;74;57;68;30;27;61;68;61;53;26;29;35;14;15;11;6;8;Carlos Vicente Robles;Ailier droit
4944;Marc-André ter Stegen;Germany;31;187;85;Right;€54.5M;€220K;18;14;11;61;14;21;18;12;63;30;45;50;39;85;43;67;72;35;78;10;43;22;11;70;25;70;25;13;10;86;85;89;86;91;;GK
1815;Javier Garrido López;Spain;19;186;70;Right;€475K;€600;11;7;12;21;6;9;14;13;20;19;27;29;24;45;38;50;39;23;43;6;20;7;7;28;16;36;8;11;16;60;53;67;57;65;Javier Garrido López;Défenseur central
2732;Siem de Moes;Netherlands;19;185;75;Left;€375K;€650;45;25;59;55;22;52;35;32;55;56;59;69;59;53;55;58;59;45;55;25;64;58;45;38;35;50;53;58;57;15;13;7;7;10;Siem de Moes;Arrière gauche
5968;Joachim Andersen;Denmark;27;192;90;Right;€18.5M;€43K;49;44;77;80;47;65;64;52;87;67;50;55;47;78;50;75;81;72;86;56;83;79;45;67;44;77;79;79;77;13;7;9;15;14;Joachim Andersen;Défenseur central
6126;Luciano D'Auria-Henry;England;20;174;72;Right;€425K;€7K;56;33;49;43;31;59;42;37;36;55;79;77;74;52;76;41;63;62;57;35;56;51;40;41;44;46;54;55;52;9;13;11;15;9;Luciano D'Auria-Henry;Ailier droit
1279;Brice Samba;France;29;187;90;Left;€25M;€40K;10;9;15;48;13;12;14;13;36;22;49;60;39;80;54;60;73;37;78;10;26;18;11;48;15;66;12;14;12;79;83;80;81;84;;GK
1678;Jake O'Brien;Republic of Ireland;22;197;84;Right;€5.5M;€21K;26;38;76;65;39;44;38;50;54;60;65;84;44;69;41;56;87;65;85;34;68;70;41;48;36;54;68;74;71;12;11;11;9;12;;RCB
2464;Joshua Brenet;Netherlands;29;181;74;Right;€3.7M;€11K;73;60;68;72;39;75;59;31;66;73;84;88;72;66;70;46;73;73;69;42;70;67;72;63;58;67;68;71;69;16;11;13;10;9;Joshua Brenet;Arrière droit
4956;Vitor Hugo Roque Ferreira;Brazil;18;172;78;Right;€17.5M;€44K;62;82;62;54;75;83;74;70;52;77;88;83;85;70;80;80;83;65;75;74;28;15;80;62;72;74;18;15;11;13;14;12;6;9;Vitor Hugo Roque Ferreira;Milieu central
1675;Abdellah Baallal;Morocco;18;175;65;Right;€425K;€1K;47;58;37;43;60;65;58;41;41;62;76;72;71;47;68;61;43;42;40;59;32;18;47;51;42;56;15;27;21;15;10;7;11;14;Abdellah Baallal;Ailier gauche
4131;Federico Agustín Gattoni;Argentina;24;183;79;Right;€6M;€17K;50;55;72;70;54;61;49;45;63;68;68;73;62;70;69;70;79;80;73;65;75;72;53;54;51;63;76;75;77;14;5;11;8;11;Federico Agustín Gattoni;Défenseur central
